,ID,NAME,BATS,HEIGHT,WEIGHT,YEAR,AGE,TM,LG,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,POS,AWARDS,SALARY
430,kozmape01,Pete Kozma,Right,6-0,190lb,2017,29,NYY,AL,11,10,9,2,1,0,0,0,0,0,0,1,2,0.111,0.2,0.111,0.311,-14,1,0,0,0,0,0,/64,,"$575,000"
431,kozmape01,Pete Kozma,Right,6-0,190lb,2017,29,TEX,AL,28,41,36,4,4,0,0,1,2,0,1,2,18,0.111,0.2,0.19399999999999998,0.39399999999999996,4,7,0,2,1,0,0,5/634,,"$575,000"
432,kratzer01,Erik Kratz,Right,6-4,245lb,2013,33,PHI,NL,68,218,197,21,42,7,0,9,26,0,0,18,45,0.213,0.28,0.386,0.6659999999999999,83,76,11,1,0,2,4,2,,"$496,000"
433,kratzer01,Erik Kratz,Right,6-4,245lb,2014,34,TOT,AL,47,115,110,12,24,4,0,5,13,0,0,4,22,0.218,0.243,0.391,0.634,76,43,4,0,0,1,1,2/D,,"$510,200"
434,kratzer01,Erik Kratz,Right,6-4,245lb,2014,34,TOR,AL,34,84,81,8,16,3,0,3,10,0,0,3,12,0.198,0.226,0.34600000000000003,0.5720000000000001,60,28,3,0,0,0,0,2/D,,"$510,200"
435,kratzer01,Erik Kratz,Right,6-4,245lb,2014,34,KCR,AL,13,31,29,4,8,1,0,2,3,0,0,1,10,0.276,0.29,0.517,0.8079999999999999,120,15,1,0,0,1,1,2/D,,"$510,200"
436,kratzer01,Erik Kratz,Right,6-4,245lb,2015,35,TOT,MLB,16,28,26,3,5,2,0,0,3,0,0,1,5,0.192,0.214,0.26899999999999996,0.484,33,7,0,0,0,1,0,/23,,"$532,500"
437,kratzer01,Erik Kratz,Right,6-4,245lb,2015,35,KCR,AL,4,5,4,0,0,0,0,0,1,0,0,0,2,0.0,0.0,0.0,0.0,-100,0,0,0,0,1,0,/2,,"$532,500"
438,kratzer01,Erik Kratz,Right,6-4,245lb,2015,35,PHI,NL,12,23,22,3,5,2,0,0,2,0,0,1,3,0.22699999999999998,0.261,0.318,0.579,60,7,0,0,0,0,0,/23,,"$532,500"
439,kratzer01,Erik Kratz,Right,6-4,245lb,2016,36,TOT,MLB,32,87,85,3,8,2,0,1,4,0,0,1,32,0.094,0.105,0.153,0.258,-31,13,3,0,1,0,0,2/13D,,"$850,000"
440,kratzer01,Erik Kratz,Right,6-4,245lb,2016,36,HOU,AL,14,30,29,0,2,1,0,0,0,0,0,1,14,0.069,0.1,0.10300000000000001,0.203,-43,3,1,0,0,0,0,2/D1,,"$850,000"
441,kratzer01,Erik Kratz,Right,6-4,245lb,2016,36,PIT,NL,18,57,56,3,6,1,0,1,4,0,0,0,18,0.107,0.107,0.179,0.28600000000000003,-25,10,2,0,1,0,0,2/31,,"$850,000"
442,krausma01,Marc Krauss,Left,6-2,245lb,2014,26,HOU,AL,67,208,186,16,36,6,0,6,21,0,0,21,54,0.19399999999999998,0.27899999999999997,0.32299999999999995,0.601,71,60,7,1,0,0,0,37/9D,,"$502,300"
443,krencwa01,Wayne Krenchicki,Left,6-1,180lb,1985,30,CIN,NL,90,205,173,16,47,9,0,4,25,0,0,28,20,0.272,0.369,0.39299999999999996,0.763,111,68,3,0,2,2,4,5/4,,"$250,000"
444,krencwa01,Wayne Krenchicki,Left,6-1,180lb,1986,31,MON,NL,101,247,221,21,53,6,2,2,23,2,4,22,32,0.24,0.306,0.312,0.618,72,69,2,0,2,2,3,35/47,,"$320,000"
445,kreutch01,Chad Kreuter,Both,6-2,190lb,1989,24,TEX,AL,87,192,158,16,24,3,0,5,9,0,1,27,40,0.152,0.27399999999999997,0.266,0.54,52,42,4,0,6,1,0,2,,"$72,500"
446,kreutch01,Chad Kreuter,Both,6-2,190lb,1990,25,TEX,AL,22,32,22,2,1,1,0,0,2,0,0,8,9,0.045,0.29,0.091,0.381,12,2,0,0,1,1,0,2/D,,"$122,000"
447,kreutch01,Chad Kreuter,Both,6-2,190lb,1991,26,TEX,AL,3,4,4,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0,0,0,0,0,0,/2,,"$110,000"
448,kreutch01,Chad Kreuter,Both,6-2,190lb,1992,27,DET,AL,67,215,190,22,48,9,0,2,16,0,1,20,38,0.253,0.321,0.332,0.652,84,63,8,0,3,2,1,2/D,,"$155,000"
449,kreutch01,Chad Kreuter,Both,6-2,190lb,1993,28,DET,AL,119,431,374,59,107,23,3,15,51,2,1,49,92,0.28600000000000003,0.371,0.484,0.855,130,181,5,3,2,3,4,*2/D3,,"$240,000"
450,kreutch01,Chad Kreuter,Both,6-2,190lb,1994,29,DET,AL,65,204,170,17,38,8,0,1,19,0,1,28,36,0.22399999999999998,0.327,0.28800000000000003,0.615,61,49,3,0,2,4,0,2/37,,"$1,000,000"
451,kreutch01,Chad Kreuter,Both,6-2,190lb,1995,30,SEA,AL,26,83,75,12,17,5,0,1,8,0,0,5,22,0.22699999999999998,0.293,0.33299999999999996,0.626,62,25,0,2,1,0,0,2,,"$555,000"
452,kreutch01,Chad Kreuter,Both,6-2,190lb,1996,31,CHW,AL,46,132,114,14,25,8,0,3,18,0,0,13,29,0.21899999999999997,0.308,0.368,0.6759999999999999,74,42,2,2,2,1,0,2/3D,,"$350,000"
453,kreutch01,Chad Kreuter,Both,6-2,190lb,1997,32,TOT,AL,89,285,255,25,59,9,2,5,21,0,3,29,66,0.231,0.31,0.341,0.6509999999999999,70,87,7,0,1,0,0,2/3D,,"$647,500"
454,kreutch01,Chad Kreuter,Both,6-2,190lb,1997,32,CHW,AL,19,45,37,6,8,2,1,1,3,0,1,8,9,0.21600000000000003,0.35600000000000004,0.405,0.7609999999999999,102,15,0,0,0,0,0,2/3,,"$647,500"
455,kreutch01,Chad Kreuter,Both,6-2,190lb,1997,32,ANA,AL,70,240,218,19,51,7,1,4,18,0,2,21,57,0.23399999999999999,0.301,0.33,0.632,64,72,7,0,1,0,0,2/D,,"$647,500"
456,kreutch01,Chad Kreuter,Both,6-2,190lb,1998,33,TOT,AL,96,294,252,27,63,10,1,2,33,1,0,33,49,0.25,0.34299999999999997,0.321,0.664,77,81,8,3,5,1,1,2,,"$710,000"
457,kreutch01,Chad Kreuter,Both,6-2,190lb,1998,33,CHW,AL,93,286,245,26,62,9,1,2,33,1,0,32,45,0.253,0.345,0.322,0.6679999999999999,78,79,8,3,5,1,1,2,,"$710,000"
458,kreutch01,Chad Kreuter,Both,6-2,190lb,1998,33,ANA,AL,3,8,7,1,1,1,0,0,0,0,0,1,4,0.14300000000000002,0.25,0.28600000000000003,0.536,38,2,0,0,0,0,0,/2,,"$710,000"
459,kreutch01,Chad Kreuter,Both,6-2,190lb,1999,34,KCR,AL,107,368,324,31,73,15,0,5,35,0,0,34,65,0.225,0.309,0.318,0.627,60,103,16,6,2,2,1,2/D,,"$875,000"
460,kreutch01,Chad Kreuter,Both,6-2,190lb,2000,35,LAD,NL,80,271,212,32,56,13,0,6,28,1,0,54,48,0.264,0.41600000000000004,0.41,0.8270000000000001,116,87,6,2,2,1,0,2,,"$500,000"
461,kreutch01,Chad Kreuter,Both,6-2,190lb,2001,36,LAD,NL,73,234,191,21,41,11,1,6,17,0,0,41,52,0.215,0.355,0.377,0.732,97,72,5,1,0,1,2,2/D,,"$900,000"
462,kreutch01,Chad Kreuter,Both,6-2,190lb,2002,37,LAD,NL,41,108,95,8,25,5,0,2,12,1,0,10,31,0.263,0.33299999999999996,0.379,0.7120000000000001,94,36,3,1,0,2,4,2,,"$1,100,000"
463,kreutch01,Chad Kreuter,Both,6-2,190lb,2003,38,TEX,AL,7,21,18,0,2,1,0,0,0,0,0,3,2,0.111,0.23800000000000002,0.16699999999999998,0.405,6,3,0,0,0,0,0,/2,,"$750,000"
464,krukjo01,John Kruk,Left,5-10,170lb,1986,25,SDP,NL,122,327,278,33,86,16,2,4,38,2,4,45,58,0.309,0.40299999999999997,0.424,0.828,131,118,11,0,2,2,0,7/39,RoY-7,"$60,000"
465,krukjo01,John Kruk,Left,5-10,170lb,1987,26,SDP,NL,138,527,447,72,140,14,2,20,91,18,10,73,93,0.313,0.406,0.488,0.894,140,218,6,0,3,4,15,37,,"$110,000"
