,ID,NAME,THROWS,HEIGHT,WEIGHT,YEAR,AGE,TM,LG,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,AWARDS,SALARY
204,estrama01,Marco Estrada,Right,6-0,180lb,2014,30,MIL,NL,7,6,0.5379999999999999,4.36,39,18,3,0,0,0,150.2,137,77,73,29,44,0,127,3,1,2,624,87.0,4.88,1.2009999999999998,8.2,1.7,2.6,7.6,2.89,,"$3,325,000"
205,estrama01,Marco Estrada,Right,6-0,180lb,2015,31,TOR,AL,13,8,0.619,3.13,34,28,3,0,0,0,181.0,134,67,63,24,55,2,131,5,0,2,725,131.0,4.4,1.044,6.7,1.2,2.7,6.5,2.38,CYA-10,"$3,900,000"
206,estrama01,Marco Estrada,Right,6-0,180lb,2016,32,TOR,AL,9,9,0.5,3.48,29,29,0,0,0,0,176.0,132,73,68,23,65,1,165,4,0,5,723,122.0,4.15,1.119,6.8,1.2,3.3,8.4,2.54,AS,"$11,500,000"
207,estrama01,Marco Estrada,Right,6-0,180lb,2017,33,TOR,AL,10,9,0.526,4.98,33,33,0,0,0,0,186.0,186,104,103,31,71,0,176,2,0,1,806,92.0,4.61,1.382,9.0,1.5,3.4,8.5,2.48,,"$14,500,000"
208,estrele01,Leo Estrella,Right,6-1,185lb,2004,29,SFG,NL,0,0,,27.0,2,0,0,0,0,0,1.1,8,4,4,0,1,0,0,0,0,0,13,20.0,5.3,6.75,54.0,0.0,6.8,0.0,0.0,,"$316,000"
209,etherse01,Seth Etherton,Right,6-1,195lb,2000,23,ANA,AL,5,1,0.833,5.52,11,11,0,0,0,0,60.1,68,38,37,16,22,0,32,1,0,2,270,91.0,6.66,1.492,10.1,2.4,3.3,4.8,1.45,,"$200,000"
210,evansba02,Bart Evans,Right,6-2,210lb,1998,27,KCR,AL,0,0,,2.0,8,0,3,0,0,0,9.0,7,3,2,1,0,0,7,0,0,0,34,246.0,3.03,0.778,7.0,1.0,0.0,7.0,,,"$170,000"
211,evelada01,Dana Eveland,Left,6-1,235lb,2008,24,OAK,AL,9,9,0.5,4.34,29,29,0,1,0,0,168.0,172,82,81,10,77,2,118,12,1,6,737,95.0,4.09,1.482,9.2,0.5,4.1,6.3,1.53,,"$395,000"
212,evelada01,Dana Eveland,Left,6-1,235lb,2009,25,OAK,AL,2,4,0.33299999999999996,7.16,13,9,2,0,0,0,44.0,70,39,35,4,26,1,22,0,0,2,221,62.0,5.05,2.182,14.3,0.8,5.3,4.5,0.85,,"$410,000"
213,evelada01,Dana Eveland,Left,6-1,235lb,2010,26,TOT,MLB,3,5,0.375,6.79,12,10,1,0,0,0,54.1,72,44,41,4,32,2,24,4,0,4,262,62.0,5.14,1.9140000000000001,11.9,0.7,5.3,4.0,0.75,,"$419,500"
214,evelada01,Dana Eveland,Left,6-1,235lb,2010,26,TOR,AL,3,4,0.429,6.45,9,9,0,0,0,0,44.2,57,35,32,4,27,1,21,2,0,3,213,65.0,5.25,1.881,11.5,0.8,5.4,4.2,0.78,,"$419,500"
215,evelada01,Dana Eveland,Left,6-1,235lb,2010,26,PIT,NL,0,1,0.0,8.38,3,1,1,0,0,0,9.2,15,9,9,0,5,1,3,2,0,1,49,50.0,4.63,2.069,14.0,0.0,4.7,2.8,0.6,,"$419,500"
216,evelada01,Dana Eveland,Left,6-1,235lb,2012,28,BAL,AL,0,1,0.0,4.73,14,2,6,0,0,0,32.1,32,18,17,3,13,3,18,5,0,0,145,90.0,4.86,1.392,8.9,0.8,3.6,5.0,1.38,,"$750,000"
